,senti_score,tweet_content,country_list
4973,0.116666666667,"Did you know the majority of illegal migrants flooding into Europe are NOT from Syria? Yep, it's true. &amp; many coming here aren't either",Canada
4974,0.0,Charles Lister is the one living in a fantasy land if he thinks the terror groups he supports in #Syria are moderate https\u2026,Ecuador
4975,0.0,\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21\ud83d\ude21,USA
4976,0.0,"As Russia shifts location of its Syria weaponry amid ceasefire, is Aleppo shaping up to become the next Debaltsevo?",Canada
4977,0.0,"Amid Syria talks, Netanyahu declares \u2018Israel will never leave the Golan Heights\u2019",Canada
4978,0.0,Turkey-Syria border town faces increasing ISIL rocket attacks,Canada
4979,0.0,#TweetMovie #ux Watch #Syria Assad unfold at,Canada
4980,0.0,A River of blood in Syria but no one cares because it's not Paris.,Canada
4981,0.025,Retired General of IRGC and former governor of Yazd Province injured  in Syria,USA
4982,0.0,"Easiest thing in the world...\n\nRussia ignores Obama's plea for Syria ceasefire, shifts forces to Aleppo | Fox News | ht\u2026",Mexico
4983,0.0,"Raed Saleh, head of @SyriaCivilDef, said DC customs sent him back to Istanbul because his visa had been \u201ccanceled\""\nhtt\u2026",Canada
4984,0.255681818182,New Jund al Aqsa (AQ front group in Syria) martyrdom video opens w\/ a familiar face:,Canada
4985,-0.291666666667,It will be hard to find peace in Syria with Bashar al-Assad still in charge,Iraq
4986,0.0,Syrian civilians victims of assad airstrikes yesterday on #Ghouta #Syria \n#warcrimes \n#pray4syria \n\nhttps:\/\/t.co\/ugmgY410re,Canada
4987,0.428571428571,Mrs Ban &amp; @UN Secretary-General met  @Refugees Special Envoy Angelina Jolie Pitt for talks on Syria &amp; more.,Netherlands
4988,0.0,"The Syrian orphans who have witnessed bombs, starvation and execution",Iraq
4989,0.0,Inside Assad's Syria Documentary,Canada
4990,0.0,Turkish border guards continue killing women and children fleeing war-torn Syria,USA
4991,0.0,"Gee, I wonder where they got that. ",Canada
4992,0.5,"Latest Turkish Offensive in #Syria Has Created 30,000 MORE Refugees",Canada
4993,0.8,"#\u0627\u0644\u0631\u0642\u0629_\u062a\u0630\u0628\u062d_\u0628\u0635\u0645\u062a\n#Raqqa #Syria #ISIS\n\nMeet the brave teenagers who resisted the so-called \""Islamic State\"" and...",Canada
4994,0.25,For the first time #USAF conducted airstrikes with B-52 in #Syria &amp; #Iraq,Switzerland
4995,-0.2,SAA killed over 75 ISIS fighters during yesterday\u2019s battle at the Al-Sina\u2019a District in #DeirEzzor #Syria \n\n ,Canada
4996,0.0,Turkish border guards continue killing women and children fleeing war-torn Syria,USA
4997,0.0,Russia\u2019s Network-Centric Warfare Experiment in Syria,Canada
4998,-0.5,These white Americans pushing sectarian wars in Syria and Iraq are pathetic. How would you like it if we pushed race wars i\u2026,Canada
4999,0.0,Turkey-Syria border town faces increasing ISIL rocket attacks,Canada
5000,-0.2,What a shit article from start to finish. ,USA
5001,0.0,#Jaafari urges UN to deter #Israel from violations in #Golan,USA
5002,0.0,"Putin Russia ignores The Pussy, Obama's plea for Syria ceasefire, shifts forces to Aleppo |  News |",Canada
5003,0.0,"@zuzamikulova @AEJKhalil @bonniekipperman Head of Syrian \""white helmets\"" group,arriving for award,denied entry to US htt\u2026",Canada
5004,-0.15,Unbelievable but the harsh reality is that entire Europe &amp; India are the suppliers of men\/explosives to ISIS.. \nhttps:\/\u2026,Pakistan
5005,-0.1,Pope\u2019s empty gesture in Syria,USA
5006,0.0,"Russia has been moving artillery units into areas of northern Syria, raising U.S. concern",Canada
5007,0.0,"Russia ignores Obama's plea for Syria ceasefire, shifts forces to Aleppo\nMore :",Canada
5008,0.0,"#Russia helped Syrian Army liberate 400 towns, kill thousands of ...",USA
5009,0.0,Chmn. @RepEdRoyce introduces bill to deny #Iran access to U.S. dollar,Canada
5010,0.0,\u201cSyria changed my life:\u201d An interview with #ChildrenOfSyria filmmaker Marcel Mettelsiefen,Ecuador
5011,0.0,\u062a\u0639\u062a\u064a\u0645 \u0625\u0639\u0644\u0627\u0645\u064a \u0631\u0647\u064a\u0628 \u0639\u0644\u0649 \u0643\u0644 \u0645\u0627 \u064a\u0646\u0634\u0631 \u0628\u0627\u0644\u0644\u063a\u0629 \u0627\u0644\u0625\u0646\u0643\u0644\u064a\u0632\u064a\u0629 \u0648\u064a\u0643\u0634\u0641 \u0625\u062c\u0631\u0627\u0645 \u0627\u0644\u0623\u0633\u062f \u0648\u0646\u0641\u0627\u0642 \u0648\u062a\u0644\u0641\u064a\u0642 \u0627\u0644\u0639\u0627\u0644\u0645..\n#Syria #AssadCrimes\nhttps:\/\u2026,Iraq
5012,0.8,@wrathofgnon @DanHannanMEP lol Syria,Canada
5013,-0.2,"Children, women killed by Turkish border guards while fleeing Syria \u2013 report",USA
5014,-0.5,"Barrel bombs are killing civilians in #Daraya, Syria. Get angry and demand aid is sent NOW:",USA
5015,0.2,"Tories slipping TOO many nooses #ToryBullying #ElectionExpenses #Panama_Papers, Defying Parliamentary vote re #Syria et\u2026",USA
5016,0.0,He probably spoke in Arabic,Sweden
5017,0.0,Russia Moves Artillery Units to Northern Syria,USA
5018,0.166666666667,#Syrian refugees transform used tents into vibrant works of art -,Canada
5019,0.0,"Russia ignores Obama's plea for Syria ceasefire, shifts forces to Aleppo via the @FoxNews App",Canada
5020,0.0,"Russia ignores Obama's plea for Syria ceasefire, shifts forces to Aleppo",Canada
5021,0.0,\u0623\u0639\u0644\u0646\u062a \u062d\u0631\u0643\u0629 \u0634\u0627\u0645 \u0627\u0644\u0625\u0633\u0644\u0627\u0645 \u0627\u0644\u062a\u0627\u0628\u0639\u0629 \u0644\u0623\u0646\u0635\u0627\u0631 \u0627\u0644\u062f\u064a\u0646 \u0627\u0644\u064a\u0648\u0645 \u0627...,Riyadh Saudi Arabia
5022,0.25,"If #Turkey does not stop supporting terrorist in #Syria, I shall restore #Constantinople to #Christendom",USA
5023,0.136363636364,"The new Trumpet Hour episode covers:\n\nEurope in Libya,\nTragedy in Syria,\nOpen-Minded College Students\nand more:\n\nhttps:\u2026",Canada
5024,0.0,America please tweet and help children of Syria \u2764\ufe0f realize this could come here then will we feel compassion ?\ud83d\ude22,USA
5025,0.0,https:\/\/t.co\/J35FuIzJLh\u0627\u0644\u0645\u0639\u0627\u0631\u0636\u0629-\u0627\u0644\u0642\u0648\u0627\u062a-\u0627\u0644\u0631\u0648\u0633\u064a\u0629-\u063a\u0627\u0632\u064a\u0629-\u0648\u062a\u0647\u064a\u0645\u0646-\u0639\u0644\u0649-\u0627\u0644\u0642\u0631\u0627\u0631-\u0627\u0644\u0633\u0648\u0631\u064a.html \u0627\u0644\u0645\u0639\u0627\u0631\u0636\u0629: \u0627\u0644\u0642\u0648\u0627\u062a \u0627\u0644\u0631\u0648\u0633\u064a\u0629 \u063a\u0627\u0632\u064a\u0629 \u0648\u062a\u0647\u064a\u0645\u0646 \u0639\u0644\u0649 \u0627\u0644\u0642\u0631\u0627\u0631 \u0627\u0644\u0633\u0648\u0631\u064a,Riyadh Saudi Arabia
5026,0.5,"Latest Turkish Offensive in #Syria Has Created 30,000 MORE Refugees",Canada
5027,0.15,"No piece about Obama's legacy is complete without mention of cluster bombs sold to Saudi. Thanks, @disgraceofgod",Canada
5028,0.15,@Dariusaurus if it goes to plan I may have sourced most of the contents of a small uk hospital that can be sent straight t\u2026,Morocco
5029,0.0,Syria is shelling these border camps for displaced people but Turkey won't let them flee.,Canada
5030,0.0,#SAA liberates Brigade 550 in northern #Palmyra from #ISIS\n#Syria,Russia
5031,-0.1,#SYRIA\n#FSA 1st Coastal Division Commander Uday Al-Tubq Assassinated By Unknown Gunmen -Report,Canada
5032,0.0,htt\u2026,Canada
5033,0.0111111111111,@EliasGroll Elias you don't half talk some crap mate. That article in FP is up there with the best of bullshit re #Syria.,USA
5034,0.0,"PUTIN IGNORES OBAMA Russia overlooks plea for Syria ceasefire, shifts forces to Aleppo: ",Dominican Republic
5035,0.0,"PUTIN IGNORES OBAMA Russia overlooks plea for Syria ceasefire, shifts forces to Aleppo: ",Indonesia
5036,0.0,Campaign for British man arrested for fighting #ISIS,USA
5037,0.136363636364,Live music for Syria is a benefit concert will take place in #rozetarnhem on 22th of April @ 9:30. @SFJnetwork,United Kingdom
5038,0.0,In shaa Allah\ud83d\udd4c,USA
5039,0.0,@Haeravon @4thDocisKing @michael_epps @MMFlint Yep #Honduras #HaitiGoldMine #Syria #Walmart #fracking #Monsanto #Donations4Arms #WallStreet,Canada
5040,0.0,"#SinagaNews PUTIN IGNORES OBAMA Russia overlooks plea for Syria ceasefire, shifts forces to Aleppo",Indonesia
5041,-0.6,"The Dirty War on Syria: Election Day, Syrians Go to the Polls",Canada
5042,0.428571428571,Mrs Ban &amp; @UN Secretary-General met  @Refugees Special Envoy Angelina Jolie Pitt for talks on Syria &amp; more.,Netherlands
5043,0.0,Work w\/ @hrw as a research ass't in Beirut! You'll follow human rights issues in Lebanon + Syria. Apply by 4\/30:,India
5044,-0.1,"regime warplanes fired missiles on Salim Mala #School in #JisrAlSoughour in Idlib, partially damaging it, Apr 19.\n#Syria",Canada
5045,0.0,"#WikiLeaks Reveals How the US Aggressively Pursued Regime Change in #Syria, Igniting a Bloodbath",Canada
5046,0.0,"Mrs. Fatima Mustafa Abara died in regime tanks shells fired on #Al_Hola in Homs, Apr 20.\n#Syria",Canada
5047,0.0,"2 victims from the same family died in regime warplanes shelling on #Al_Tamanea town in Idlib, Apr 20.\n#Syria",Canada
5048,0.052380952381,"#Breaking 2 Iranians of 65th Special Forces brigade,Hossein Hemmati &amp; Sadegh Shibak killed in southern Aleppo,Syria",Iran
5049,0.0,former US diplomat,USA
5050,0.0,Can Syria's Aleppo pepper be saved? By @MrsWheelbarrow:,Canada
5051,0.0,#Denmark joins anti-IS campaign in #Syria with 7 F16 fighter jets and a C-130J transport aircraft as well as a 60 man Spec\u2026,Israel
5052,0.0,"Watch \""What does #Islam have to do with #ISIS?\"" ",Canada
5053,-0.3,"at least 2 victims including a woman died in regime warplanes missiles fired on #Al_Hola in Homs, Apr 19\n#Syria",Canada
5054,0.0604166666667,Smiling doesn't necessarily mean you're happy.Sometimes it just means you're strong. #childrenofsyria #Syria,United States
5055,-0.6,REALL FUCKING TALK,USA
5056,0.55,There's kids out there dying in Syria but you are all complaining because a guy called you hot instead of beautiful.,USA
5057,0.0,NOBODY MESSES WITH THIS 'MAN' HE IS A PROPER LEADER,USA
5058,-0.3,"at least 3 victims died in regime warplanes missiles fired on #Al_Bab city in Aleppo, Apr 19\n#Syria",Canada
5059,0.0,"#WikiLeaks Reveals How the US Aggressively Pursued Regime Change in #Syria, Igniting a Bloodbath",Canada
5060,0.0,I'm raising money for an orphanage in Syria. Please donate at http:\/\/t.co\/4K7kS13m7f\n\nMay Allah reward you.\n\nAmeen. htt\u2026,Morocco
5061,-0.3,"at least 6 victims died in regime warplanes missiles fired on #Salah_Al_Din neighborhood in Aleppo, Apr 19\n#Syria",Canada
5062,0.0,"\u0625\u062e\u0644\u0627\u0621 \u0642\u0631\u064a\u0629 \u0641\u064a \u0643\u0627\u0632\u0627\u062e\u0633\u062a\u0627\u0646 \u0644\u0625\u0635\u0627\u0628\u0629 \u0633\u0643\u0627\u0646\u0647\u0627 \u0628\u0640 \"" \u0627\u0644\u0646\u0648\u0645 \"" !",Romania
5063,0.0,"Russia ignores Obama's plea for Syria ceasefire, shifts forces to Aleppo | Fox News |",Canada
5064,0.0,"regime warplanes targeted #market in #Ma\u2019aret_Al_Numan in Idlib, causing #massacre, Apr 19.\n#Syria",Canada
5065,0.0,Join us in fight against terrorism &amp; extremism of #Iran &amp; #Syria regims #VoicesofIran,Canada
5066,0.0,"Image of #children wounded in regime forces shelling on #Al_houla city in Homs governorate, April 19.\n#Syria",Canada
5067,-0.3,"at least 12 victims died in regime warplanes shelling on #Maaret_Al_Numan city in Idlib, Apr 19\n#Syria",Canada
5068,-0.3,"at least 7 victims died in regime artillery shelling fired on #Bala town in Damascus suburbs, April 19.\n#Syria",Canada
5069,0.0,\u062a\u0639\u062a\u064a\u0645 \u0625\u0639\u0644\u0627\u0645\u064a \u0631\u0647\u064a\u0628 \u0639\u0644\u0649 \u0643\u0644 \u0645\u0627 \u064a\u0646\u0634\u0631 \u0628\u0627\u0644\u0644\u063a\u0629 \u0627\u0644\u0625\u0646\u0643\u0644\u064a\u0632\u064a\u0629 \u0648\u064a\u0643\u0634\u0641 \u0625\u062c\u0631\u0627\u0645 \u0627\u0644\u0623\u0633\u062f \u0648\u0646\u0641\u0627\u0642 \u0648\u062a\u0644\u0641\u064a\u0642 \u0627\u0644\u0639\u0627\u0644\u0645..\n#Syria #AssadCrimes\nhttps:\/\u2026,Turkey
5070,0.0,\ud83d\ude2f\n\nWhy. Why. WHY?????????? WHY ARE WE DOING THIS!!!!!!!!,Canada
5071,0.0,"Image of woman wounded in regime shelling on market in Ma\u2019aret Al Numan in Idlib, causing a massacre, Apr 19.\n#Syria",Canada
5072,0.0,"Shame shame shame!! Leader of Syria Rescue Group, Arriving in U.S. for Award, Is Refused Entry",Canada
5073,-0.3,"at least 5 victims died in regime warplanes missiles fired on #Kafr_Nubel city in Idlib, Apr 19.\n#Syria",Canada
5074,0.266666666667,"More than 21,000 were killed in the Syria conflict in 2015, most of them civilians,SNHR said\nhttps:\/\/t.co\/cZcvOfh4TV",Canada
5075,0.0,"Russia ignores Obama's plea for Syria ceasefire, shifts forces to Aleppo -",Canada
5076,0.0,"SoloQuiero PUTIN IGNORES OBAMA Russia overlooks plea for Syria ceasefire, shifts forces to Aleppo:",USA
5077,0.0,"GritenMiNmbreDuroShW PUTIN IGNORES OBAMA Russia overlooks plea for Syria ceasefire, shifts forces to Aleppo:",USA
5078,0.1,"Archaeologists from #Poland lead efforts to restore cultural heritage in #Palmyra, Syria",USA
5079,0.0,\uff08\u7d9a\u304d\uff09\u300c\u30b7\u30ea\u30a2\u6c11\u9593\u9632\u885b\u968a\u300d\uff08\u901a\u79f0\u30db\u30ef\u30a4\u30c8\u30d8\u30eb\u30e1\u30c3\u30c4\uff09\u4ee3\u8868\u8005\u304c\u4eba\u9053\u306b\u8ca2\u732e\u3057\u305f\u3068\u3057\u3066\u30ef\u30b7\u30f3\u30c8\u30f3\u3067\u958b\u50ac\u3055\u308c\u308b\u5f0f\u5178\u3067\u8912\u8cde\u6388\u4e0e\u306e\u305f\u3081\u8a2a\u7c73\u3057\u305f\u304c\u3001\u30ef\u30b7\u30f3\u30c8\u30f3\u306e\u7a7a\u6e2f\u3067\u5165\u56fd\u3092\u62d2\u5426\u3055\u308c\u3001\u706b\u66dc\u65e5\u306e\u5f0f\u5178\u306b\u53c2\u52a0\u3067\u304d\u306a\u304b\u3063\u305f\u3068NYtimes\u5831\u9053\u3002,Russia
5080,0.0,"Man who helped save 40,000+ lives in Syria denied entry to US to accept @InterActionOrg humanitarian award",Canada
5081,0.333333333333,Aleppo #Syria. Lovely to see the city's famous Yellow Man ,USA
5082,-0.7,The Reality of #ISIS &amp; Their Ugly Plans:,Canada
5083,0.0,"Never forget #Syria was a refuge for #Armenians during the #ArmenianGenocide. We're treated with dignity, respect &amp; protecte\u2026",Canada
5084,0.0,"With no-fly zone or anti-aircraft missiles, the world enables Assad to kill civilians with total impunity. #Syria http\u2026",Canada
5085,0.0,#savechristians \nSoldiers of Christ \n#Syria \n#GodBless \n\ud83d\ude4f\ud83d\ude4f\ud83d\ude4f,Portugal
5086,0.0,A mass killer with a fully approved international licence!! #Syria,Canada
5087,0.0,This will end not well.,Canada
5088,-0.35,With bad friends you need such ideas..,USA
5089,0.0,Several massacres were committed today by Assad genocidal regime in different cities &amp; towns in #Syria,Canada
5090,0.7,"'Children of Syria' on @Frontline\/the war's effect on a family and children is heart wrenching. \""Everything good has gone.\""",USA
5091,0.0,These crimes are committed by Assad in #Syria while over 50 countries are supposedly fighting terrorism in Syria. http\u2026,Canada
5092,0.0,#Kurdistan Observer is out!,USA
5093,0.0,Air strike on market kills around 40 in opposition-held northwest #Syria,Canada
5094,0.136363636364,4\/21\/2016: Discreet talks on new Syria statute,Armenia
5095,0.136363636364,How The New Yorker Mis-Reports Syria - Consortium News,China
5096,0.0,"Watch \""What does #Islam have to do with #ISIS?\"" ",Canada
5097,0.0,"Watch \""What does #Islam have to do with #ISIS?\"" ",China
5098,-0.166666666667,Video: How to Paralyse and Eliminate #ISIS in Less Than 24 Hours - HH #YounusAlGohar,Canada
5099,0.0,The Far-Reaching Effects of Global #Terrorism ,Canada
5100,0.0,He didn\u2019t sell his fruits and no one ate them.\nAssad regime bombed the market. \nMaarret al-Numan #Syria 19-04-2016 htt\u2026,Canada
5101,0.025,#Iran #News Retired General of IRGC and former governor of Yazd Province injured in #Syria,USA
5102,0.0,"We have a pathetic-weak Pres. Russia ignores Obama's plea for Syria ceasefire, shifts forces to Aleppo | Fox News |",Canada
5103,0.0,Tony Benn on the treatment of #refugees #refugeecrisis #syria c  @SteveReevesUK,USA
5104,-0.5,"want a \""KRG\""in Syria?Putin would be angry.",China
5105,0.0,#Russia Moves Artillery Units To Northern #Syria,Canada
5106,-0.0833333333333,"As believable as it is idiotic: Leader of #Syria Rescue Group, Arriving in US for Award, Is Refused Entry -",Canada
5107,0.0,#Russia raps opposition for quitting #Syria talks,Canada
5108,0.0,#Syria,Egypt
5109,-0.4,A completely broken system. And a shame on America...,Morocco
5110,0.0,A mass killer with a fully approved international licence!! #Syria,Canada
5111,0.136363636364,"Elections in Syria, Primaries in New York: Selected Articles\nhttps:\/\/t.co\/OY2cMQzt05",Canada
5112,0.0,"Shame shame shame!! Leader of Syria Rescue Group, Arriving in U.S. for Award, Is Refused Entry",Canada
5113,0.0,"\""I want to be a judge because I believe in justice for all\"" Fatima from Aleppo, Syria #childrenofsyria @UNICEFJordan",Mexico
5114,-0.1,"Iranian #IRGC Mohammad Hossein Hamzeh killed in southern Aleppo,Syria.",Canada
5115,0.0,"Russia Moves Artillery to Northern Syria, US Officials Say - Wall Street Journal",Canada
5116,0.0,People continue to die in airstrikes despite the ceasefire in Syria.\nhttps:\/\/t.co\/jWQhnQt8FV,Canada
5117,0.0,Syrian Army liberates key district in Deir Ezzor,Russia
5118,1.0,Opposed the Iraq war coz containment worked &amp;the intervention in Libya. Have NO clue about the best options in Syria,Canada
5119,0.0,"Russia ignores Obama's plea for Syria ceasefire, shifts forces to Aleppo",Canada
5120,0.0571428571429,#Assad\u2019s military has committed large scale systematic torturing of detainees. #Detainees_First #SaveTheRest #Syria https\u2026,Canada
5121,0.0,"PUTIN IGNORES OBAMA Russia overlooks plea for Syria ceasefire, shifts forces to Aleppo - ",Canada
5122,0.0,ht\u2026,USA
5123,0.0,"Russian artillery is moving back to Syria, in a sign Moscow &amp; Assad are preparing for return to full-scale fighting ht\u2026",Canada
