,country,senti_score,tweet_content
4545,Irkutsk,0.0,\uff08\u7d9a\u304d\uff09\u300c\u30b7\u30ea\u30a2\u6c11\u9593\u9632\u885b\u968a\u300d\uff08\u901a\u79f0\u30db\u30ef\u30a4\u30c8\u30d8\u30eb\u30e1\u30c3\u30c4\uff09\u4ee3\u8868\u8005\u304c\u4eba\u9053\u306b\u8ca2\u732e\u3057\u305f\u3068\u3057\u3066\u30ef\u30b7\u30f3\u30c8\u30f3\u3067\u958b\u50ac\u3055\u308c\u308b\u5f0f\u5178\u3067\u8912\u8cde\u6388\u4e0e\u306e\u305f\u3081\u8a2a\u7c73\u3057\u305f\u304c\u3001\u30ef\u30b7\u30f3\u30c8\u30f3\u306e\u7a7a\u6e2f\u3067\u5165\u56fd\u3092\u62d2\u5426\u3055\u308c\u3001\u706b\u66dc\u65e5\u306e\u5f0f\u5178\u306b\u53c2\u52a0\u3067\u304d\u306a\u304b\u3063\u305f\u3068NYtimes\u5831\u9053\u3002
4546,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4547,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4548,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4549,Delhi,0.0,report\n\nhttps:\/\/t.co\/7bJ9O0Ps2t
4550,Tijuana,0.0,"Check out this video from PBS: FRONTLINE, Children of Syria"
4551,Amsterdam,0.0,#Syria Clashes btw #Assad-forces &amp; #IslamicState south of #Palmyra today after last attacked outpost
4552,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4553,Canada,0.0,He probably spoke in Arabic
4554,Canada,0.2,"\""It's not going very well.\"" \n\nAnother milestone in the US handling of #Syria "
4555,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4556,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4557,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4558,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4559,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4560,Athens,0.0,#Syria events as reported by the LCCSyr for\u00a020\/4\/2016
4561,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4562,Stockholm,0.0,He probably spoke in Arabic
4563,Canada,-0.13,"Watch this space very carefully @adamentous Russia moves artillery units to northern Syria, U.S. officials say"
4564,Amsterdam,0.25,@BosnjoBoy (8) The Red Crescent evacuating around 200 remaining #IS proxy members from Dumayr city #Syria #Damascus
4565,Jakarta,-0.2,Regime killed 614 civilians in Syria since truce
4566,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4567,Amsterdam,-0.8,#Syria Night launch of SCUD missiles from #SAA Base (Brigade 155)\nhttps:\/\/t.co\/xkcLfduFQ6\nhttps:\/\/t.co\/QNKOPZj83F
4568,Canada,0.0,A River of blood in Syria but no one cares because it's not Paris.
4569,Bogota,0.0,"Russia's Putin Congratulates President Al-Assad on National Day, Vows Continued Support for Syria -"
4570,Bangkok,0.0,26.
4571,Canada,-0.05,"286. Since the September 29, 2015 Russian military involvement:\u2026"
4572,Canada,0.0,US intelligence spotted movement of Russian artillery in northern Syria
4573,Kyiv,0.0,PUTIN IGNORES OBAMA Russia overlooks admin's plea for Syria ceasefire
4574,Quito,-0.25,SYRIA - Syrian men ride a motorcycle past destroyed buildings in Teir Maalah. By Mahmoud Taha #AFP
4575,Bogota,0.0,SYRIA WILL PREVAIL!\nIsraeli Crimes wil\u2026
4576,Canada,-0.2,"#russo Children, women killed by Turkish border guards while fleeing Syria"
4577,London,0.025,Retired General of IRGC and former governor of Yazd Province injured  in Syria
4578,Canada,0.0,"Similarly, I'm looking for crayons my kids can't use on walls. Also, who are they gonna shoot? Russia backed Assad? "
4579,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4580,Brasilia,0.0,"#Russia helped Syrian Army liberate 400 towns, kill thousands of ..."
4581,Arizona,0.0,"As always @Hopefocus your images evoke a physical reaction.  Thank you for your sacrifice, to bring us awareness. "
4582,Rome,0.144444444444,"Air strike in Syria against the morning market in Kafranbel \u2013 as you can easily see, a clear military target"
4583,Canada,-0.0714285714286,"Even as some \u2018guns go silent\u2019 in Syria, access to besieged areas is limited, says UN\n\nhttps:\/\/t.co\/UU9RTRVo3y"
4584,Canada,0.25,Grade 12s interested in playing in a teacher\/student dodgeball fundraiser for Syria: please text 5192592474 with your name and grade
4585,Amsterdam,-0.125,Endless #AssadWarCrimes #SaveSyria #Syrianchildren #Syria \n#UN #EU #justice #law #protection #humanity #childrights http\u2026
4586,Canada,0.0,"#Russia helped Syrian Army liberate 400 towns, kill thousands of ..."
4587,Amsterdam,-0.125,Endless #AssadWarCrimes #Syria \n#Germany #UK #France #US #Italy #Canada #Australia #Russia #China #Denmark #UN #EU https\u2026
4588,Bucharest,0.0,"\u0623\u0642\u0648\u0649 \u0627\u0644\u0645\u0648\u0627\u0642\u0641 \u0627\u062d\u0631\u0627\u062c\u0627 \u0627\u0644\u062a\u0649 \u062a\u0639\u0631\u0636\u062a \u0644\u0647\u0627 \u0627\u0644\u0645\u0630\u064a\u0639\u0627\u062a \u0639\u0644\u0649 \u0627\u0644\u0647\u0648\u0627\u0621 \u0645\u0628\u0627\u0634\u0631 \""\ufffd"
4589,Canada,-0.2,"#russo Children, women killed by Turkish border guards while fleeing Syria"
4590,London,0.0,#SerenaShim #journalist murdered in #Turkey for her evidence #ISIS #Erdogan #US #Syria\n#censored #media\n\n
4591,Amsterdam,0.0,#AssadWarCrimes\n#Syria
4592,Canada,0.0,PUTIN IGNORES OBAMA Russia overlooks admin's plea for Syria ceasefire
4593,Caracas,0.0,"\""I want to be a judge because I believe in justice for all\"" Fatima from Aleppo, Syria #childrenofsyria @UNICEFJordan"
4594,Amsterdam,0.0,"As Russia shifts location of its Syria weaponry amid ceasefire, is Aleppo shaping up to become the next Debaltsevo?"
4595,Copenhagen,0.0,".@RaedAlSaleh3, Head of @SyriaCivilDef denied entry to US to pick up humanitarian award.Another addition to the list of\u2026"
4596,Dhabi,0.0,\u0642\u0628\u0644\u0664\u0627\u0639\u0648\u0627\u0645 \u0639\u0646\u062f\u0645\u0627 \u0627\u0644\u062a\u0642\u064a\u062a \u0627\u0628\u0648 \u0627\u0644\u0627\u062b\u064a\u0631 \u0643\u0627\u0646 \u0645\u0635\u0627\u0628\u0627 \u064a\u0642\u0648\u062f \u0645\u062c\u0644\u0633 \u0634\u0648\u0631\u0649 \u0627\u0644\u0645\u062c\u0627\u0647\u062f\u064a\u0646\u060c\u062a\u062d\u062f\u062b\u0646\u0627 \u0639\u0646 \u0627\u0644\u062a\u062e\u0648\u0641 \u0645\u0646 \u062a\u0643\u0631\u0627\u0631 \u0633\u064a\u0646\u0627\u0631\u064a\u0648 \u0627\u0644\u0639\u0631\u0627\u0642!
4597,Canada,0.25,Zane Zodrow: The First Draft of History: Dispatches From the Frontline of War
4598,Canada,-0.55,There can be no security or stability in Syria until ISIS loses its power base in Iraq.
4599,Bangkok,0.2,"#News The US Wants To Design Safer Anti-Aircraft Missiles for \u2026: With the Syrian cease-fire in tatters,..."
4600,Bangkok,-0.05,"286. Since the September 29, 2015 Russian military involvement:\u2026"
4601,Baghdad,0.025,#Iran #News Retired General of IRGC and former governor of Yazd Province injured in #Syria
4602,Canada,0.0,Libya and the 5 Stages of U.S. Intervention
4603,London,0.0,Campaign for British man arrested for fighting #ISIS
4604,Canada,0.0,"Russia Moves Artillery to Northern Syria, US Officials Say -"
4605,Irkutsk,0.0,Syrian Army liberates key district in Deir Ezzor
4606,Canada,-0.2,"Kurds, Syrian regime in deadly clashes in northeast Syria\u00a0https:\/\/t.co\/rQ8mawS6Bg via @AlMonitor"
4607,Irkutsk,0.0,Syrian Army liberates key district in Deir Ezzor
4608,Canada,0.0,Orient News English: #Syria opposition chiefs leave #Geneva talks after market strikes
4609,Canada,0.0,bee hive: Watch #US backed Terrorists #SarinGasAttack in #Syria #falseflag to blame #Assad &amp; begin bombing #Serena\u2026
4610,Canada,-0.2,Jon Williams: Not #Ecuador &amp; not caused by #quake. Market in #Idlib after airstrike by Assad. Dozens killed. #Syri\u2026
4611,Irkutsk,0.0,Syrian Army liberates key district in Deir Ezzor
4612,Canada,0.0,NOTICIASCAGUASPR: : Not #Ecuador &amp; not caused by #quake. Market in #Idlib after airstrike by Assad. Dozens killed.\u2026
4613,Canada,0.0,"WORLD Channel: Surviving the wartorn. On frontlinepbs at 9\/8c, the story of 4 kids of #Syria in an escape to a new\u2026"
4614,Canada,-0.025,"weddady: \""It's not going very well.\"" Another milestone in the US handling of #Syria "
4615,Irkutsk,0.0,Syrian Army liberates key district in Deir Ezzor
4616,Irkutsk,0.0,Syrian Army liberates key district in Deir Ezzor
4617,Canada,0.0,please text 5192592474 with your nam\u2026
4618,Amsterdam,0.5,A man who has helped save more than 40000 lives in Syria was just denied entry into the US - Business Insider
4619,Jakarta,0.0,Do not forget the kids Syrians.\n#syria \ud83d\udc94\ud83d\ude22
4620,Amsterdam,0.0,#AssadWarCrimes\n#Syria #Germany #UK #France #US #Italy #Spain #Canada #Australia #Austria #China #Russia #Norway #UN htt\u2026
4621,Canada,0.0,Dispatches From the Frontline of War
4622,Amsterdam,0.0,#AssadWarCrimes\n#Syria #Germany #UK #France #US #Italy #Spain #Canada #Australia #Austria #China #Russia #Norway #UN htt\u2026
4623,Canada,0.0,"Leader of Syria Rescue Group, Arriving in U.S. for Award, Is Refused Entry"
4624,Amsterdam,0.0,#AssadWarCrimes\n#Syria
4625,Dublin,-0.129166666667,War in Syria in its 6th year destroying lives.Two images of the same little Syrian girl.\nhttps:\/\/t.co\/EHvRjvyuFm
4626,Nairobi,0.483333333333,Lmao.... He was too clean perhaps
4627,Canada,0.25,The U.S. is on a quest to build a shoulder fired anti-aircraft missile safe enough to send to rebels in Syria.
4628,Amsterdam,0.0,Via @syria24english \n\n#Syrianarmy liberates Brigade 550 in northern #Palmyra   \n\n#Syria #Syria24\n\nhttps:\/\/t.co\/WSBLpqww\u2026
4629,Canada,0.0,"Hillary didn't bash Obama EVER I heard all her interviews, read her book they had difference of opinion on Syria"
4630,Canada,0.0,"Russia ignores Obama's plea for Syria ceasefire, shifts forces to Aleppo"
4631,Jakarta,0.0,"Man who helped save 40,000+ lives in Syria denied entry to US to accept @InterActionOrg humanitarian award"
4632,Tokyo,0.0,\uff08\u7d9a\u304d\uff09\u30b7\u30ea\u30a2\u5185\u6226\u3067\u3001\u300c\u30a2\u30b5\u30c9\u653f\u6a29\u3078\u306e\u8ecd\u4e8b\u652f\u63f4\u3092\u6b62\u3081\u3088\u3068\u306e\u30aa\u30d0\u30de\u653f\u6a29\u306e\u5ea6\u91cd\u306a\u308b\u8981\u8acb\u3092\u7121\u8996\u3057\u7d9a\u3051\u3066\u3044\u308b\u30ed\u30b7\u30a2\u300d\u304c\u505c\u6226\u5408\u610f\u3092\u7121\u8996\u3057\u53cd\u653f\u5e9c\u6d3e\u306e\u62e0\u70b9\u30a2\u30ec\u30c3\u30dd\u5927\u653b\u52e2\u306e\u6e96\u5099\u3002\u7c73FOX\u30cb\u30e5\u30fc\u30b9\u5831\u9053\u3002
4633,London,0.214285714286,@yvonneridley There was a lot of ambulances that went to Syria as a disguise of aid to join groups to fight with certain groups.
4634,Copenhagen,-0.225,A bloody day for #Syria as the Assad regime aerial massacres return to full force while the world stands by.
4635,Canada,0.0,"Amid fragile truce with Damascus, Syria opposition battles IS"
4636,AmericaNewYork,0.2,JUST ANNOUNCED | Queens of Syria (5 - 9 Jul). A modern retelling of Euripides\u2019 Trojan Women by Syrian women.
4637,Melbourne,-0.1,BOLT: The Pope's empty guesture in Syria
4638,Canada,0.0,please text 5192592474 with your nam\u2026
4639,Wellington,0.0,Family of Isis-beheaded journalist Steven Sotloff to sue Syria in US court
4640,Alaska,-0.129166666667,War in Syria in its 6th year destroying lives.Two images of the same little Syrian girl.\nhttps:\/\/t.co\/EHvRjvyuFm
4641,Canada,-0.3,Clashes rage all across #Syria as ceasefire slowly evaporates
4642,Irkutsk,0.0,Syrian Army liberates key district in Deir Ezzor
4643,Tehran,-0.15,Unbelievable but the harsh reality is that entire Europe &amp; India are the suppliers of men\/explosives to ISIS.. \nhttps:\/\u2026
4644,Canada,0.7,"The US refuse entry to the heroic @RaedAlSaleh3 of @SyriaCivilDef who planned to be there for 16 hours \""https:\/\/t.co\/1xk\u2026"
4645,Canada,0.1,The moment a father finds out his daughter is alive after a bombing in Syria \ud83d\ude42\ud83d\ude4f\ud83c\udffc
4646,Jakarta,-0.5,These white Americans pushing sectarian wars in Syria and Iraq are pathetic. How would you like it if we pushed race wars i\u2026
4647,Canada,0.0,This woman is walking 600 miles to ask diplomats to end the Syrian war
4648,Canada,0.25,The U.S. is on a quest to build a shoulder fired anti-aircraft missile safe enough to send to rebels in Syria.
4649,AmericaNewYork,0.5,"according to @Refugees, 88% of those who crossed Med in 2015 came from top 10 refugee source countries, i\u2026"
4650,Canada,0.0,"@enilk1988 @RealAlexJones Bomb Mecca ,Iran,  Syria!!!!"
4651,Quito,0.0,PUTIN IGNORES OBAMA Russia overlooks admin's plea for Syria ceasefire
4652,Bangkok,0.0,PUTIN IGNORES OBAMA Russia overlooks admin's plea for Syria ceasefire
4653,EST,0.0,"It's time to admit the obvious, the U.S. nereds to put boots on the ground in Iraq &amp; Syria, writes @KoriSchake"
4654,Canada,0.0,please text 5192592474 with your nam\u2026
4655,Canada,0.0,Libya and the 5 Stages of U.S. Intervention
4656,Canada,0.0,"Man who helped save 40,000+ lives in Syria denied entry to US to accept @InterActionOrg humanitarian award"
4657,Canada,0.2,"(not so fast Baihrain...lol) The war comes, but won't be led by Sunni Arab nations against Iran &amp; Syria, that is reserved for Israel's IAF.."
4658,Canada,0.0,#ISIS storms rebel stronghold in northern #Aleppo
4659,Athens,0.0,"Russia Moves Artillery to Northern Syria, U.S. Officials\u00a0Say"
4660,Canada,0.0,Report: Russia Moves Artillery Units to Northern Syria
4661,Canada,-0.25,"ABSURD: \""Refugees\"" Threaten To Go BACK To Syria If These Demands Are Not Met"
4662,EuropeKaliningrad,0.0,"\u0421\u0438\u0440\u0438\u044f Syria HD \u2605 \u0420\u0435\u0433\u0443\u043b\u044f\u0440\u043d\u044b\u0435 \u043e\u0431\u0441\u0442\u0440\u0435\u043b\u044b \u0410\u043b\u0435\u043f\u043f\u043e 20 04 2016\n\n\u00a0 \u0420\u0430\u0439\u043e\u043d \u041c\u0438\u043d\u044c\u044f\u043d \u043d\u0430 \u044e\u0433\u043e-\u0437\u0430\u043f\u0430\u0434\u0435 \u0410\u043b\u0435\u043f\u043f\u043e,"
4663,Jerusalem,0.0,"Evacuation from blockaded Syrian towns begins, witness says |https:\/\/t.co\/lIS1TsxfD7| #Syria"
4664,London,0.0,The United Nations-brokered Peace talks threatened as violence surges
4665,Canada,-0.1,Russia Has Abandoned U.S. Military Agreement Over\u00a0Syria
4666,Canada,0.0,Russian FM
4667,Canada,0.0,document SYRIA NEWS | ZAMAN ALWSL  -
4668,Canada,-0.1,Russia Has Abandoned U.S. Military Agreement Over Syria
4669,Hawaii,0.136363636364,"What GOP New Yorkers Just Voted For: Torture, Syria Intervention and the Murder of Innocents"
4670,Canada,-0.2,50 were killed in airstrikes that targeted a marketplace in Maarat al-Numan and Kafranbel in #Idlib province #Syria\nhttps:\/\/t.co\/CYDQog7Qyd
4671,Canada,0.0,26.
4672,Canada,0.25,The U.S. is on a quest to build a shoulder fired anti-aircraft missile safe enough to send to rebels in Syria.
4673,Canada,0.0,PUTIN IGNORES OBAMA Russia overlooks admin's plea for Syria ceasefire
4674,Paris,-0.4,Venezuela indicts businessman implicated in Panama Papers: CARACAS (Reuters) - Venezuelan prosec...
4675,Canada,0.0,#Syria #Aleppo Video Released on April 8th Showing #SAA Colonel Suheil al-Hassan Back in #Aleppo Area #Tiger_Forces htt\u2026
4676,Canada,0.0,Dispatches From the Frontline of War
4677,Islamabad,-0.2,"Kurds, Syrian regime in deadly clashes in northeast Syria\u00a0https:\/\/t.co\/rQ8mawS6Bg via @AlMonitor"
4678,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4679,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4680,Athens,0.5,"#Syria Rojava Update 209: More Fighting between  Kurds &amp; Assad in Qamishli, while ammo arrives for Manbij  campaign:"
4681,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4682,Arizona,0.0,"Unless one believes that Botswana, say, saying something about Syria will make a difference."
4683,Canada,1.0,Excellent MUST READ article @potus #Obama #Iran #Syria
4684,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4685,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4686,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4687,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4688,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4689,Canada,0.0,Russia Moves Artillery Units to Northern Syria
4690,Canada,0.0,"Russia moves artillery units to northern Syria, U.S. officials say"
4691,Quito,0.0,"Beltway Insider: Obama, Allies Meet; Syria\/Refugees\/Counterterror; Election; Rings of Fire; Invictus; Kobe Bryant"
4692,Amsterdam,0.285714285714,It's happening right now. Families fleeing the fighting in Syria are struggling to survive. #CAREPackage\n
